-244957855	YouNeedAPI
-244269371	Paint_
-244077591	OSDFileURL
-243148065	Check42
-242878527	Shade
-241127909	Застосуванням цієї рекомендації ви можете повернути розширене контекстне меню, щоб воно розкривалося відразу, без додаткових рухів.
-240816494	PleaseWaitVT
-240407198	Server
-240016349	NormalReboot
-239638730	Personal recommendations
-238439301	checkboxcleaner10
-238400589	FirewallName
-238142789	Here you can apply a configuration, when pressing Shift five times will not interfere with its notification and sticking of this very Shift.
-238129139	StartupOpenDialog
-237705167	\\Display
-237492147	{0} / {1}
-237259952	WinRM
-236657216	taskkill /f /im 
-235869108	vmickvpexchange
-234204298	There is not enough space on the system drive to restore the hibernation file.
-233998312	Можливості Pro-версії:\r\n• Оптимізація системи (Стиснення, Очищення, Заміна дублікатів)\r\n• Очищення та Оптимізація по ключам /clean /kill /widget /tray\r\n• Експорт та Імпорт налаштувань (включаючи тихий імпорт)\r\n• Експорт та Імпорт драйверів (включаючи список програм)\r\n• Експорт та Імпорт розширень (на чисту Windows)\r\n• Персональні рекомендації (прискорення, фікси, лікування)\r\n• Спостереження за актуальністю API для користувача\r\n• Перевірка файлів на віруси та багато-багато іншого
-233782842	Microsoft\\Windows\\CurrentVersion\\Uninstall
-232475418	Extends the "Personalize" item in the Desktop context menu, by adding:\r\n\r\n• Windows settings\r\n• Display settings\r\n• Personalize\r\n• God Mode\r\n• Logout\r\n• Reboot\r\n• Shutdown
-232441696	Імпорт драйверів
-231989147	system6
-231973532	Редактор групової політики
-229470501	linkmenu3
-228511978	Очищення та ремонт системного реєстру
-227871755	OptHour
-227573774	/supertoken
-227510303	ControlPanelPage
-227478007	Поясняющие видео по программе
-227079426	Alle Anwendungen wiedererstellen
-226742804	muiverb
-224742356	LeftMenu10
-224435198	удаленный-реестр
-223841008	Цей твік відключає непотрібні для більшості протоколи Teredo,\r\nISATAP і IPv6.\r\n\r\nНе рекомендується використовувати цей твік на робочому комп'ютері\r\n(в організаціях).
-222159601	CLSID\\{F02C1A0D-BE21-4350-88B0-7367FC96EF3C}\\ShellFolder
-221406070	HKLM\\SOFTWARE\\Policies\\Microsoft\\Windows\\Windows Search!ConnectedSearchUseWeb
-220707937	Confidentiality7
-220252500	YouTube
-219624195	checkboxcleaner13
-219525151	segoeuii.ttf
-219178980	Uncheck All
-219140389	из автозагрузки?
-218426465	contextmenu4
-218384415	Run
-218288374	PanelOffer
-217760870	explorer shell:::{ED7BA470-8E54-465E-825C-99712043E01C}
-216713223	Check5
-216299274	I don't use passwords when logging in to my Windows account
-215896878	The drivers have been successfully installed.
-214428554	RestoreSystem2
-214116196	API Key
-214018514	InstalledPrograms
-213570129	serv3
-213469259	.box { padding: 20px; border-radius: 5px; box-shadow: 0 0 23px #d8d8d8; line-height: 1.4; background-color: white; } .programs, a { font-size: 18; text-decoration: none; color: #175d8e;  } .copyright { text-align: center; color: #175d8e; font-size: 12; } a:hover { background: #175d8e -webkit-linear-gradient(right, #175d8e 0%, #70b2e0 50%, #175d8e 100%);
-213117916	Нормальний колір поп-ап підказки
-212658774	Times New Roman
-212398600	wscript C:\\Windows\\SafeMode.vbs safemode
-211429491	checkBoxCleaner2
-211389036	CursorType
-211348581	Початково Windows відключає екран після 10 хвилин бездіяльності. Якщо вам це не підходить і ви не хочете, щоб екран постійно вимикався, застосуйте цю рекомендацію.
-210675705	SystemValueRestored
-209899736	Показати/Приховати системні папки
-209345568	Motherboard:
-208598120	Serv6
-208598037	Імпортувати розширення?
-207225571	Interface6
-206924485	RestoreContextMenu14
-206911591	system17
-206723972	LogoutItem
-204477614	YouTubeMainLabel1
-204222695	interface16
-203860566	UptimeMinutes
-203730479	\\DefaultIcon
-203086770	serv23
-202582816	MessagingService_
-202293844	Replaced duplicates:
-202196340	LeftMenu7
-202145999	Interface9
-201751125	RestrictImplicitTextCollection
-201049344	TMP
-200707992	sc config seclogon start= disabled
-200589976	\\Microsoft\\Windows\\Notifications
-200122968	Sie müssen PC neu starten
-199955718	Aktenkoffer
-199596415	WindowsStore_del
-199116965	PersonalFolderCMD
-198992925	HKLM\\Software\\Policies\\Microsoft\\Windows NT\\CurrentVersion\\Software Protection Platform!NoGenTicket
-198971327	Local Group Policy Editor
-198816734	serv14
-198627598	PersonalMSI
-198266454	serv22
-198185938	Копировать всё
-197977317	Check55
-197331448	Viewer_text
-197011979	HKLM\\Software\\Policies\\Microsoft\\Windows\\WindowsUpdate\\AU!**del.ScheduledInstallFirstWeek
-196754235	CleanerException1
-196484369	'
-196463344	System14
-196174207	Цей твік дозволить запам'ятати вигляд відкритих папок, щоб відновити їх після Виходу або Перезавантаження.
-195562113	Я не использую биометрию (сканер отпечатков, распознавание лиц)
-195537840	McpManagementService
-195521658	Default=Profiles/
-195367929	Kein Netzzugang
-195301583	StartupShortcut3
-195004807	gelöscht
-192863342	AllowExperimentation
-192651428	Додати пункти в контекстне меню Створити
-192357737	Вкажіть директорію, в яку буде поміщена папка з драйверами:
-192042400	SHELL32.dll,4
-190885814	\n\n
-190491674	Разовий доступ (необхідний, щоб отримати права на каталоги зі сміттям)
-190262199	ConsentPromptBehaviorAdmin
-190012446	\\CrashRpt
-189639953	Удаление «Объёмные объекты» из проводника
-189182616	Заощаджено
-189132889	Serv23
-188872454	ContextMenu1
-188468591	AcceptedPrivacyPolicy
-188331044	panelmenu2
-188290877	Режим Бога
-187773756	Ram60
-186565810	ContextMenu8
-185899608	Directory\\shell\\EmptyThisFolder\\command
-184986558	Check76
-184170567	Чтобы проверить сразу несколько файлов, упакуйте их в один архив.
-184155547	Superform
-183725352	SuperButtonBlock
-183572649	Cleaned1
-183039221	\\Rebofresh.vbs
-182021225	Перейти на сайт программы
-181376928	:\\\\
-181292141	SysLastShutdown
-180866277	\\OneDriveSetup.exe /uninstall
-180849696	PolicyAgent
-180534916	Check65
-180098778	This tweak hides from This PC\r\nthese elements:\r\n\r\n• Videos\r\n• Documents\r\n• Downloads\r\n• Pictures\r\n• Music\r\n• Desktop
-180056728	Useless drivers were deleted
-179694735	\\Internet Settings\\ZoneMap
-179260308	google.com
-179107605	taskkill /f /im OneDrive.exe & %systemroot%\\
-178232593	EmailOkIdNot
-177940475	Serv29
-177505788	BrokenShortcutFound1
-177194230	RAM-Tray Reinigung
-176676570	Win 10 Tweaker визначив, що ви відмовилися від Захисника Windows, а також можете виграти пристойне місце на системному диску, повністю видаливши його з системи натисканням Застосувати.
-174627151	windowsupdate
-174370548	\\NVIDIA
-173837849	Ich benötige keine Hintergrund-Computerdiagnose
-172888403	\\System32\\Tasks\\
-172371630	AppsAlreadyRemoved
-171067569	Отключение ведения записи поведения пользователя
-170665037	HKLM\\SOFTWARE\\Policies\\Microsoft\\InputPersonalization!RestrictImplicitInkCollection
-170619785	 /f" type= own type= interact & sc start delusb & sc delete delusb
-169621904	Auto Update
-169188082	HKLM\\Software\\Policies\\Microsoft\\Windows\\AppCompat!DisableInventory
-169110179	system4
-169005811	Check52
-168926482	BackupSuccess
-167886466	PersonalNumLock
-167658478	Add useful items to «This PC» context menu
-167633142	Назад
-167550682	Your Ryzen processor can work at least 3% faster on current Windows 11 if you apply a shutdown of goofy TPM storage.
-167414573	SysInfo5
-167240520	FaceName
-167171843	:
-167145622	Software\\Microsoft\\Windows\\CurrentVersion\\Notifications\\Settings\\QuietHours
-166099784	PerfHost
-165933411	This program runs in all PC accounts.
-165572419	WwanSvc
-165567129	compress2
-165491677	There is strange module in Windows 10, with MS signature, but without any description. Its main objective is  to looking through your user profile for interesting data.\r\n\r\nThis tweak disables such unscrupulous behavior.\r\n\r\nUnfortunately or not, but this also disables the Timeline and Virtual Desktops.
-164564786	Контекстне меню
-163918719	In Ihrem Windows ist das Backup-System- / Wiederherstellungssystem ausgeschnitten.
-163253280	Groove Music
-162062271	Administrative Tools
-161722055	Восстановление
-161705040	Готово
-161695989	3
-161276840	SysInfoMbps
-161039527	Додає пункт, що дозволяє Копіювати в буфер саме зображення, а не файл.
-160717167	\\AppCompatFlags\\Compatibility Assistant\\Store
-160296778	Clean
-160272505	BlockexeSuccessDeleted
-160126867	Ram200
-159885996	OptCleanedUp
-158992100	CLSID
-158342449	serv18
-157762420	служба-assignedaccessmanager
-156596288	Unnötiger Treiber wurde gefunden:
-156411340	discord
-156353687	Очистити пам'ять
-156269472	Перетащите объекты\r\nСюда
-155115546	Clearing Windows installation cache
-154988773	icon
-154292629	OptCanCompress
-154114150	Geben Sie die E-Mail-Adresse ein, an die der Aktivierungscode für diesen Computer gesendet wird, damit Sie Pro version nach der Neuinstallation des Windows oder nach der neue PC-Hardware einbauen, problemlos wiederherstellen können.
-153283576	DevicePasswordLessBuildVersion
-152889471	BlockerList
-152214961	Diese Schaltfläche stellt die ursprüngliche Größe aller Systemdateien wieder her.
-151711869	YouTubeMainLabel2
-151685503	" "%1"
-150939029	Serv29
-149613150	Check43
-149559403	Solitaire_
-149370056	Hier können Sie Objekte sehen, die bei jedem Einschalten des PCs mit Windows ausgeführt werden.\r\n\r\nWenn Sie mit der Maus über den Objekt fahren, wird der vollständige Pfad angezeigt.
-149357162	Ram60
-147973457	checkboxcleaner8
-147799686	FontSize
-147620157	_text
-146439160	Check75
-144294200	\\DiagTrack
-144267580	HeaderCleanerLog
-144172977	If you'd like to enable Local Group Policy Editor\r\non your Windows Home just click this message.
-143001448	MenuItem4
-142603428	Increasing file system cache lets Windows to less use this option, by doing more operations in RAM. If you have more than 4 GB RAM and SSD, it's advised to tweak this.
-142258203	Startup
-141957727	RAMContextMenuMinimize
-141891921	MenuShowDelay
-141481954	\\Windows settings
-139871461	UptimeDays
-139137577	журналы-производительности
-138730824	SysInfoConnected
-138471884	Завершити
-137424879	LeftMenu11
-136744082	SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\Explorer
-136566798	contextmenu6
-135623180	Nud1
-134264301	Serv5
-133864417	powrprof.dll
-133861936	RemoveAllTweaksSuccess
-133396253	HKLM\\Software\\Policies\\Microsoft\\Internet Explorer\\SQM!DisableCustomerImprovementProgram
-133014745	Відключення збору та відправки даних рукописного вводу
-132438255	WpnUserService_
-132377091	GetFileHash2
-131581596	Sea Skin
-130863118	\\Crashpad
-130733471	Check34
-130137669	ServNoChoice1
-129830133	Persönliche Empfehlungen
-129800736	dism /online /cleanup-image /startcomponentcleanup
-129409127	{0}\n{1}
-129092420	ApplyButton
-128581646	сетевой-вход-в-систему
-128553931	false
-127669441	null
-127222011	Коли ви відключаєте що-небудь, пов'язане з безпекою або захистом, ви постійно будете отримувати повідомлення про це. Даний твік відключить дратівливі повідомлення про безпеку від Центру підтримки.
-127139925	MenuLabel5
-126760323	Видалення «3D-об'єкти» з провідника
-125442220	Файлы .nfo открываются в Windows как файл данных о системе. Данный твик позволит открывать .nfo Блокнотом, чтобы вы смогли прочесть реальную информацию внутри файла. Неизвестные типы файлов можно будет открывать Блокнотом с помощью контекстного меню «Изменить».\r\n\r\nДля пользователей Pro версии будет найден Notepad++ / Sublime
-125243538	YouTubePic1
-125180463	SOFTWARE\\WOW6432Node\\
-125112353	PersonalDelayedAuto
-125063807	Предварительная настройка Internet Explorer
-125007533	PlayButton
-123286381	Widget
-123262108	Debugger
-122749012	Shift
-122388407	system7
-121484682	\\DirectX.exe
-120715387	OptRestore3
-120638544	shell32.dll,238
-120485207	Debugger
-120267019	Interface2
-119723438	Microsoft.Display
-118582995	Add item «Copy image to clipboard» to images context menu
-118357072	\\AMD\\DxCache
-118216713	Max Cached Icons
-116977734	Я не использую Историю файлов Windows / не знаю что это
-116866998	Дана 32-бітна програма запускається під усіма обліковими записами.
-116782726	NPSMSvc_
-116111949	serv12
-116085730	Подивіться пояснювальне відео по службам Windows\r\nYouTube
-114940666	consentux
-114480161	Software\\Microsoft\\Input\\TIPC
-114463979	pla
-114261704	Якщо ви відключили Захисника Windows і супутні йому приблуди, варто звести нанівець додаткові служби, що працюють у фоновому режимі, безпосередньо не пов'язані з Захисником, але пов'язані з безпекою Windows.
-112674417	imageres.dll,95
-111533681	AboutVersionLabel
-111164151	Хочете додатково відключити ці служби?
-110998128	Personal4096
-110973855	Магазин Windows
-110881758	Подивіться останнє відео з нотатками про розробку\r\nYouTube
-110371225	I don't use wireless or additional monitors
-109916473	Anzahl der gelöschten Kopien und Duplikate:
-109253066	Win 10 Tweaker определил, что вы отказались от Защитника Windows, а также можете выиграть приличное место на системном диске, полностью удалив его из системы нажатием Применить.
-109005864	With this tweak you will:\r\n • Disable Navigation pane\r\n • Show file types extensions\r\n • Open This PC by Win + E\r\n   (instead of Quick Access)\r\n • Show empty drives\r\n • Show folder merge conflicts\r\n • Fix Notepad bugs\r\n   (Enables the simultaneous use\r\n   of the "Word Wrap" and "Status\r\n   Bar" in the native Notepad.)\r\n • Remove character limit in\r\n   explorer path (247 ch.)
-108187455	Check32
-107370457	Перевірити ще раз
-106996937	RAM reinigen
-106287338	System\\CurrentControlSet\\Control\\Windows
-104863048	BlockexeSuccessDeleted
-104450581	YouTubeMiniLabel4
-104398397	\\INF\\setupapi.offline.log
-104320410	SOFTWARE\\
-103936970	TipSystemInfo
-103513507	system13
-103030030	*\\shell\\
-102470868	ServStepsLabel1
-102159707	Confidentiality11
-102029620	MainPanel
-101916814	Deaktivieren den Schnellzugriffsverlauf
-101767012	PersonalFolderCMD
-101717262	Console\\%SystemRoot%_system32_cmd.exe
-99442922	Уменьшение кнопок Закрыть, Свернуть, Развернуть
-98669420	OptUnavailable
-98628965	Check79
-97868510	" /tn "
-96927524	GHz
-96810496	запущений у режимі сумісності з Windows 8.1
-96016169	MainPanel8Line2
-94866744	Советы
-94473100	Apps cannot be restored
-93846694	Viewer_
-93736296	checkBoxCleaner13
-93138378	contextmenu16
-92619531	Communications_text
-92535431	Відключених служб:
-91559716	Recent Command
-91551625	Themes
-90547236	×
-90368006	subcommands
-89366304	Ich verwende keinen Windows-Dateiverlauf / Ich weiß nicht, was es ist
-88387482	Directory
-88098637	HKEY_
-87686871	ReacivationQT0
-86936876	Check61
-86744501	Важливо розуміти:\r\nПевна конфігурація служб може зробити недоступним управління Програмами у відповідній категорії.
-86676096	ExportDrivers
-86567526	HKLM\\Software\\Policies\\Microsoft\\PCHealth\\ErrorReporting\\DW!DWNoFileCollection
-86350857	Betriebssystem:
-85806722	\\Explorer\\CommandStore\\shell\\SafeModeNetwork
-85056415	Ram900
-85007616	HKLM\\SOFTWARE\\Policies\\Microsoft\\Windows\\Windows Search!ConnectedSearchUseWeb
-84823465	<br>
-84751009	DoSvc
-84655404	ApplyButton7
-81949263	SOFTWARE\\Classes\\WMP11.AssocFile.AVI\\shell\\Enqueue
-81093570	Снять лимит с длины путей Проводника
-81040798	Добавляет в контекстное меню программ и ярлыков пункт, позволяющий Разрешать / Запрещать программам доступ в интернет. Если у вас включён Контроль учётных записей (UAC), твик работать не будет.
-80967979	SkySkin
-79423227	Якщо ви закриєте це вікно, операція продовжиться у фоновому режимі. До речі, програма не зависла і все ще працює.\r\nВсе одно закрити?
-79166280	Будильники
-78866913	WMessageBox
-78654208	Очистка системы от устаревших драйверов, дубликатов этих драйверов, а также их резервных копий.
-77485946	checkBoxCleaner15
-77348399	Services configuration remains unchanged.
-76656152	AppData\\Local
-76628202	3D-моделі
-76600953	YouTubeMainLabel2
-76285431	PersonalEdge
-75716611	System12
-75710523	contextmenu9
-75076357	Примените эту конфигурацию, чтобы в вашем ноутбуке не отваливался Wi-Fi. Данный твик предотвратит произвольное отключение Wi-Fi, которое якобы экономит энергию.
-74569886	\\LogFiles\\WMI\\RtBackup
-73291938	RemoveAllAppsDone
-72886530	Version
-72692941	Wenn Sie den Remote-Zugriff verwenden, aber niemandem erlauben, mit Microsoft-Tools auf sich selbst zuzugreifen, sollten Sie die Dienste deaktivieren, indem Sie dieser Tweak aktivieren.\r\n\r\nAnyDesk, TeamViewer und andere werden funktionieren ohne zusätzliche Dienste von Microsoft. Danach wird das VPN jedoch nicht mehr funktionieren.
-72538819	ControlPanel;
-72177941	RemoveAllTweaksQ
-71721990	\\Explorer\\HideDesktopIcons\\NewStartPanel
-71648389	RestoreSystem1
-70923161	Перетащите файл в область сканирования
-69986087	AppInstalled1
-69825836	246 253 255
-69049013	TipSystemInfo
-68583414	ShowCortanaButton
-68477451	\\Applets\\Regedit
-68106826	Der Tweak installiert schwarze Standard-Cursors.
-66926573	Здесь вы можете получить полезную информацию о своём компьютере, а также скопировать нужные данные.
-66872028	PrintWorkflowUserSvc
-66869936	true
-65622691	contextmenu17
-65283917	SOFTWARE\\Classes\\SystemFileAssociations\\Directory.Image\\shell\\Enqueue
-65146961	TextBoxMain
-64954963	ACSettingIndex
-64486267	Нет доступа к сети.\r\nПроверьте подключение к интернету.
-63347448	WindowAlpha
-63290811	Microsoft has developed a new service, that tests new features on users PC. If you don't want to feel yourself like guinea pig, use this tweak.
-63086545	DisplayEnhancementService
-61724189	Снять все галочки
-61610477	HKLM\\Software\\Policies\\Microsoft\\Speech!AllowSpeechModelUpdate
-61448657	(Beta Update)
-60868148	Синтез мови оновлюється у фоні та без вашої згоди. Даний твік відключить цю можливість.
-60380892	ImportSuccessful
-59752141	Export Extensions
-59493229	txtfile\\
-59170791	Make cmd, PowerShell and Context menu less ugly
-59129748	{24ad3ad4-a569-4530-98e1-ab02f9417aa8}
-59001963	MpCmdRun
-58695061	SSDPSRV
-57294734	Fügt ein Element zum Bildkontextmenü hinzu, das das Hochladen von JPG, PNG, GIF, BMP zu Bild-hosting ImgBB.com ermöglicht\r\n\r\nNach dem Hochladen wird der Link in die Zwischenablage kopiert.
-57230847	SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Uninstall
-56294381	GetFileHash1
-55679614	MenuItem10
-55513251	Start
-55122418	 {0} {1}, 
-55101393	Очистка оперативной памяти и фоновых процессов
-54847863	– не запускається при старті Windows
-54686106	info
-54312869	\\systray.exe
-53995590	checkboxcleaner9
-53957433	Upon reaching 70%
-53859929	confidentiality15
-53378929	system7
-53326745	Відключити настирливе повідомлення про безпеку від Центру підтримки
-51582684	\\Google\\Chrome\\User Data
-51442192	Зберігання даних:
-51075910	~MHz
-50883233	Segoe UI Semibold (TrueType)
-50340514	</Command>
-49289860	StickyNotes_text
-48902475	Möchten Sie alle Apps unwiderruflich deinstallieren?\r\n\r\nWenn Sie Ja klicken, werden alle Anwendungen unwiderruflich gelöscht und können nicht wiederhergestellt werden. Davon profitieren Sie ca. 2 GB freiem Speicherplatz auf Ihre Festplatte.\r\n\r\nWenn Sie Nein klicken, werden die Anwendungen gelöscht, aber kann man sie jedoch jederzeit zurückgeben.
-48834070	interface11
-48016659	interface6
-47469846	ProgramsAndFeatures
-47191089	Wenn Ihr Computer keine Autorisierung über Smartcards verwendet und überhaupt nicht mit Smartcards verbunden ist, aktivieren Sie dieses Kontrollkästchen.\r\n\r\nWenn Sie nicht wissen, was Smartcards sind, dann markieren Sie mit Sicherheit dieses Kontrollkästchen.
-46122680	Dieses 32-Bit-Programm wird mit allen Konten ausgeführt.
-46063862	Ihr Betriebssystem kann möglicherweise komprimiert werden.
-45751190	\\Shell\\3D Edit
-45718826	Header
-45231156	Я не использую ничего от Windows Media
-45208006	\\ConnectedDevicesPlatform
-45101069	HKLM\\SOFTWARE\\Policies\\Microsoft\\InputPersonalization!RestrictImplicitTextCollection
-44046583	SysInfo4
-43763398	Очистить кеш оновлень Windows.
-43425921	Deaktivieren der Sammlung und Versendung von Handschriftdaten
-43292587	Якщо Вам подобається програма, Ви можете купити Мені каву ☕️
-42941079	_Display.Driver
-42898943	SOFTWARE\\Microsoft\\Windows\\Windows Error Reporting
-41722723	Windows Command Script.cmd
-41018299	Необхідний Вихід
-40702110	BlockexeDoesntExists
-40603012	contextmenu16
-40312094	Attributes
-39325680	WPDBusEnum
-38615844	.dll
-38592940	Command Window
-38552485	Укажите директорию, в которую будет помещена папка с драйверами:
-38511030	Network error.\r\nCheck your Internet connection.
-38131067	Der Tweak macht eine Bildlaufleiste in Fenstern und Programmen um 17% dünner.
-36433362	cmd.exe /c sc config windefend start= auto & sc config wscsvc start= auto
-35729906	Serv24
-35216090	contextmenu4
-35019853	рабочая-станция
-34846222	Services Backup
-34688887	CDPSvc
-34568145	With this item, you not only disable the specified functionality, but also block a ton of Microsoft spies at once.
-34540816	UptimeMinutes
-34485617	Well, you've actually received an activation before, but not on this PC. If you don't want to waste your time, just click the No button for proceed to checkout. Neither read carefully information below.\r\n\r\nThe lifetime activation you received is still lifetime for the PC that received it. According the Terms of use, both sides have fulfilled their obligations in full. Instead of purchasing a license for a new PC, you chose "I Already Have". So, you planing to activate different PCs for one payment. To prevent the commercial distribution, you cannot activate multiple devices for 1 purchase. Nobody, including the developer of the program, knows what kind of purpose you are trying to get another activation on another PC. But the developer can assume the case when you bought an activation recently and had to update the hardware. To avoid a double purchasing, if the old PC is no longer need to be activated, the developer offers a loyalty program, where user can simply deactivate the old PC and activate the new one without purchasing. So, we have two options:\r\n\r\n  1. Yes, we deactivate the previous license and activate the new one\r\n  2. No, we keep the previous license and buying a new one
-34152858	Fix video preview
-33608081	Photos_
-33127097	Bottom
-32944826	часов
-32163558	\\Explorer\\AutoplayHandlers
-31892411	Добавить Очистку в контекстное меню Корзины
-30814750	\\3D Objects
-29908085	ImportYesNo
-29867630	темы
-29825565	\\Crashpad\\reports
-29527808	HKLM\\Software\\Policies\\Microsoft\\Windows\\WindowsUpdate\\AU!**del.ScheduledInstallDay
-29227647	LeftMenu6
-28146841	WMessageDontShowAgain
-27934307	Downloads
-27817011	Remove useless items from New context menu
-27263892	Calibri
-26904068	Microsoft schläft Nachts nicht, immer denkt: Gibt es etwas zu diagnostizieren, aber wenn ich es finde?
-26645482	Serv32
-26150958	У вашої Windows видалена система резервного копіювання / відновлення.
-25973512	AboutUpdateBeta
-25448234	Removing all existing system reports
-25305322	RemoveAllAppsPleaseWait
-25207818	Serv10
-25153120	Системная информация
-24906033	Dieser Tweak deaktiviert die schrittweise Protokollierung Ihrer Aktionen, einschließlich:\r\n\r\n• Screenshots\r\n• Tippen\r\n• Start des Programms\r\n• Zugriff auf Web-Kamera auf\r\n  dem gesperrten Bildschirm\r\n  und vieles andere
-24120153	select * from Win32_DiskDrive
-23094875	w10tservs{0}
-23027273	SOFTWARE\\Classes\\SystemFileAssociations\\Directory.Video\\shell\\Play
-22887382	Количество удалённых копий и дубликатов:
-22830745	VirusScanner
-22773841	Taskkill /f /im "
-22402557	/f /im explorer.exe
-22230299	Wenn Sie schon alle Sprachen installiert haben, die Sie auf diesem Computer verwenden, und haben Sie nicht neue hinzuzufügen vor oder alte zu entfernen, können Sie sicher dieser Tweak aktivieren.
-22129734	SysInfo1
-21804495	{0}{1}
-21595570	MSDTC
-21336650	AboutGetPro
-21243188	Fügt zum Kontextmenü der Dateien «nach Viren scannen» hinzu
-21029046	\\Display
-20940045	serv6
-20907759	Вимкніть комплекс заходів для шифрування даних від Microsoft, якщо не користуєтеся шифруванням.\r\n\r\nДля надійного шифрування існують більш надійні та правильні інструменти, ніж те, що пропонує Microsoft.
-20798311	.jpeg
-20590071	@shell32.dll,-51377
-20258989	widget
-19243529	Всі Metro програми видалені.
-19202353	Recorder_del
-18602077	SystemRestore
-18313318	Видаляє з контекстного меню Створити пункти:\r\n\r\n• Точковий рисунок\r\n• Контакт\r\n• Документ у форматі RTF\r\n• Стиснута папка\r\n• Портфель\r\n\r\nПортфель видаляється назавжди.
-18287679	SHELL32.dll,19
-18003391	Контакт
-17443944	Транслювати на пристрій
-17369011	SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\UserProfileEngagement
-16727929	Roboto Mono Light (TrueType)
-15818133	ContextMenu4
-15664404	True
-15321945	Ich verwende keine virtuellen Microsoft-Maschinen
-14907521	StartupForCurrent
-14489239	RefreshLnk
-14034853	PersonalPanelPlate
-13330473	Я не використовую локалізації Windows, крім тих, що вже є
-13135439	Застосування цього твіку зупинить Захисник Windows, видалить його з Автозавантаження, прибере його з контекстного меню, і на десерт вимкне SmartScreen, не даючи запускатися.\r\n\r\nSmartScreen — це такий фільтр, який вирішує за вас — небезпечний ви сайт відвідуєте чи ні.\r\n\r\nЯкщо ви користуєтеся Edge або Магазином Windows, не рекомендується відключати Захисник і SmartScreen.
-13083255	Size
-12279463	Sticky Notes
-12230917	explorer
-11915368	{0} ≈ {1:#.#} {2}\n{3} ping ≈ {4} {5}
-10951667	checkBoxCleaner7
-9751685	OptOldDriversDeleted3
-9671221	imageres.dll,267
-9660621	interface13
-9212253	PersonalTemp
-9203841	\\config\\systemprofile\\AppData\\LocalLow\\Microsoft\\CryptnetUrlCache\\Content
-9018104	\\servicing\\LCU
-8632340	{"scans":
-7908192	OneNote
-7377053	Personal4096
-6963367	NeuralNetworkTrained
-6549132	служба-регистрации-ошибок-windows
-5986209	Confidentiality9
-5248482	ProgrammaticAccessOnly
-4581187	msedge.exe
-3399529	Не вдалося обробити запит через те, що у вашій системі не встановлено основного браузера – спасибі автору збірки Windows. Встановіть у системі основний браузер і подумайте над тим, щоб використовувати оригінальну Windows.
-3181359	Очистка ОЗУ + кэш ОЗУ
-2967208	HardwareInformation.qwMemorySize
-2827625	MinimizeButton
-2356396	Дана програма прописана в «Планувальнику завдань»
251520	ТрейChoice3
790584	PhoneSvc
1110787	Посмотрите, как получить API-ключ для проверки на VirusTotal\r\nEmbed
1151830	ms-settings:personalization-background
1285213	Кликните, чтобы перейти к файлу
1415300	@%SystemRoot%\\system32\\twext.dll,-1024
2098394	"total":(.*?),
2753768	MainPanel6
2863216	icssvc
2924906	За 1 оплату вы активировали уже 2 компьютера.\r\nВ целях защиты от коммерческого распространения, вы не можете больше переактивироваться.\r\n\r\nНеобходимо обновить лицензию.
3609461	Die Regel existiert schon
3847203	ServStepsLabel2
4591064	checkBoxCleaner4
5475954	При досягненні 30%
6152854	NeuralNetworkReady
6272307	Очистит только кэш браузеров. Настройки, куки, история и пароли не затрагиваются.
6465212	ScDeviceEnum
6724413	\\CDPUserSvc
6734356	\\Fonts
6787488	Copy all info
7076625	SysInfo11
7128000	В Windows 8.1 и 10 есть баг, который Microsoft не торопится исправлять. Какое бы вы ни установили время блокировки экрана, сам экран будет гаснуть ровно через минуту. Данный твик добавит в схему электропитания опцию, благодаря которой можно регулировать время, через которое экран будет гаснуть с учётом блокировки самого экрана.
7155362	Система
7323712	restore2
7507963	Jetzt neu starten?
7844124	\\Mail.Ru\\Atom\\User Data
8214743	\\Mozilla\\Firefox\\Profiles\\
10447963	inifile\\
10883712	Stunden
11576494	schtasks /change /tn "\\Microsoft\\Windows\\Windows Defender\\Windows Defender Cache Maintenance" /enable &schtasks /change /tn "\\Microsoft\\Windows\\Windows Defender\\Windows Defender Cleanup" /enable &schtasks /change /tn "\\Microsoft\\Windows\\Windows Defender\\Windows Defender Scheduled Scan" /enable &schtasks /change /tn "\\Microsoft\\Windows\\Windows Defender\\Windows Defender Verification" /enable &schtasks /change /tn "\\Microsoft\\Windows\\ExploitGuard\\ExploitGuard MDM policy Refresh" /enable
11831662	dot3
12394135	Mixed Reality
12418408	DaysLabel
13235400	system3
13332904	The settings are saved next to Win 10 Tweaker.\r\n\r\nThe settings include all tweaks applied on this computer, as well as disabled services.
13547804	C:\\Windows\\System32\\appresolver.dll
13620943	SensorPermissionState
14131106	Добавляет возможность Создать:\r\n\r\n• Сценарий Windows.cmd\r\n• Файл реестра.reg\r\n• Файл сценария VBScript.vbs\r\n\r\nв контекстном меню любой папки, включая Рабочий стол.
14911323	HKLM\\SOFTWARE\\Policies\\Microsoft\\Windows\\Windows Error Reporting!Disabled
15498089	Recheck
15965169	CloseIcon
16512852	При досягненні 50%
17071077	SuperButtonRun
17319839	\\CEF
17502110	fhsvc
17685958	Check3
17726413	COR_ENABLE_PROFILING
